	Control_3_S6	Control_1_S4	Alcohol_2_S2	Alcohol_1_S1	Control_2_S5	Alcohol_3_S3
Amino-acid_biosynthesis;L-phenylalanine_biosynthesis;phenylpyruvate_from_prephenate:_step_1/1.	402.14589063514825	821.1899800719034	905.1367710085913	589.3229389446514	1009.7740014939485	1278.4368176329328
Amino-acid_biosynthesis;L-proline_biosynthesis;L-glutamate_5-semialdehyde_from_L-glutamate:_step_1/2.	299.8876302253983	263.9852695231691	223.86382527652574	213.73992069833295	253.25097416770646	253.57062239122814
Amino-acid_biosynthesis;L-proline_biosynthesis;L-glutamate_5-semialdehyde_from_L-glutamate:_step_2/2.	113.56152721247624	241.98954124459615	159.71831862508196	244.71049734043407	214.06997690621975	327.76782461115016
Amino-acid_biosynthesis;L-proline_biosynthesis;L-glutamate_5-semialdehyde_from_L-ornithine:_step_1/1.	236.75510559141256	415.55759660564587	353.27419668982714	244.97906887859506	390.05480733357666	546.2440686040513
Amino-acid_biosynthesis;L-proline_biosynthesis;L-proline_from_L-glutamate_5-semialdehyde:_step_1/1.	108.67954555341629	188.25862472638104	357.4218717050789	360.62745853412207	124.51623993040602	603.5232017161635
Amino-acid_biosynthesis;L-proline_biosynthesis;L-proline_from_L-ornithine:_step_1/1.	12.153623188405795	16.921739130434784	3.884420289855073	6.133333333333334	40.74202898550724	36.04384057971014
Amino-acid_biosynthesis;L-pyrrolysine_biosynthesis.	214.18338642783422	459.1440914090755	386.3310104418688	375.59331714318824	396.6920712827154	627.8627089017806
Amino-acid_biosynthesis;L-serine_biosynthesis;L-serine_from_3-phospho-D-glycerate:_step_1/3.	374.8008100298814	314.8593741626149	554.1075674213697	629.3075798165293	508.61429653738065	904.7870540322837
Amino-acid_biosynthesis;L-serine_biosynthesis;L-serine_from_3-phospho-D-glycerate:_step_2/3.	101.04690068865204	134.57522978457578	247.618380693409	186.92731507763884	160.92590467508276	279.70842495972374
Amino-acid_biosynthesis;L-serine_biosynthesis;L-serine_from_3-phospho-D-glycerate:_step_3/3.	134.69032105592348	193.49856146368845	419.2609358527535	106.39027397524886	120.16776913051409	141.9037616143036
Amino-acid_biosynthesis;L-threonine_biosynthesis;L-threonine_from_L-aspartate:_step_1/5.	162.8375112096668	313.0777733682646	274.41189299836185	296.7879990163499	433.82262963531423	485.62925683429273
Amino-acid_biosynthesis;L-threonine_biosynthesis;L-threonine_from_L-aspartate:_step_2/5.	256.1337860606362	389.496843875426	306.0696153341326	249.44394635421432	466.33620491792664	492.5098626970543
Amino-acid_biosynthesis;L-threonine_biosynthesis;L-threonine_from_L-aspartate:_step_3/5.	333.3305844151799	641.7711891805019	453.1642626390809	510.8052537726567	794.688730229713	936.2055065746338
Amino-acid_biosynthesis;L-threonine_biosynthesis;L-threonine_from_L-aspartate:_step_4/5.	16.972969415408443	303.9092760356175	67.80845391858419	126.45533213831087	47.11756097560976	114.72706493056586
Amino-acid_biosynthesis;L-threonine_biosynthesis;L-threonine_from_L-aspartate:_step_5/5.	276.35087175052024	316.7607066637583	307.1103952495642	278.60806201375914	307.10886000556746	559.1138373288107
Amino-acid_biosynthesis;L-tryptophan_biosynthesis;L-tryptophan_from_chorismate:_step_1/5.	205.7556642249253	409.4739082912508	191.73209264285967	215.72886666068075	325.2276278850318	216.73265641287475
Amino-acid_biosynthesis;L-tryptophan_biosynthesis;L-tryptophan_from_chorismate:_step_2/5.	110.05078733242257	101.87690295215778	86.95343469309375	58.906192413599115	70.01225883844917	115.77964544023264
Amino-acid_biosynthesis;L-tryptophan_biosynthesis;L-tryptophan_from_chorismate:_step_3/5.	261.12121344745907	341.57020862829324	232.6045971636604	261.7721727737368	237.81270120259208	356.99912712560814
Amino-acid_biosynthesis;L-tryptophan_biosynthesis;L-tryptophan_from_chorismate:_step_4/5.	134.5007873324226	269.6814484067032	162.07226060402496	184.1916175148137	102.20060996101083	163.68733774792491
Amino-acid_biosynthesis;L-tryptophan_biosynthesis;L-tryptophan_from_chorismate:_step_5/5.	392.8286989729784	743.7562205193079	465.965853310996	618.9828881012122	465.3429919869874	691.301950577232
Amino-acid_biosynthesis;L-tyrosine_biosynthesis;(4-hydroxyphenyl)pyruvate_from_prephenate_(NAD(+)_route):_step_1/1.	49.715681909601216	35.21444900391289	27.48989187013142	49.101917477122186	37.3217134294551	41.18167186230339
Amino-acid_biosynthesis;L-tyrosine_biosynthesis;(4-hydroxyphenyl)pyruvate_from_prephenate_(NADP(+)_route):_step_1/1.	49.715681909601216	35.21444900391289	27.48989187013142	49.101917477122186	37.3217134294551	41.18167186230339
Amino-acid_biosynthesis;L-tyrosine_biosynthesis;L-tyrosine_from_(4-hydroxyphenyl)pyruvate:_step_1/1.	274.3590038633325	221.5920077079735	368.6440409108782	399.9892331742994	312.12484613333737	548.7252009110578
Amino-acid_biosynthesis;L-tyrosine_biosynthesis;L-tyrosine_from_L-arogenate_(NAD(+)_route):_step_1/1.	49.715681909601216	35.21444900391289	27.48989187013142	49.101917477122186	37.3217134294551	41.18167186230339
Amino-acid_biosynthesis;L-tyrosine_biosynthesis;L-tyrosine_from_L-arogenate_(NADP(+)_route):_step_1/1.	49.715681909601216	35.21444900391289	27.48989187013142	49.101917477122186	37.3217134294551	41.18167186230339
Amino-acid_biosynthesis;L-valine_biosynthesis;L-valine_from_pyruvate:_step_1/4.	422.36834219897736	628.774869620508	639.1213063441699	978.8521487762495	664.7752432888209	1420.4956545873108
Amino-acid_biosynthesis;L-valine_biosynthesis;L-valine_from_pyruvate:_step_2/4.	163.50253171392268	187.74118360039458	69.23711566794312	50.930198454296736	134.3416787461725	435.1918538868029
Amino-acid_biosynthesis;L-valine_biosynthesis;L-valine_from_pyruvate:_step_3/4.	249.16754893002536	345.558862416608	316.3052491222045	325.6538585225055	516.2477326718156	599.8346541772943
Amino-acid_biosynthesis;L-valine_biosynthesis;L-valine_from_pyruvate:_step_4/4.	158.380419909577	395.31170428421126	284.990821449725	394.8157384925006	495.2906361644241	651.2603234148476
Amino-acid_biosynthesis;S-adenosyl-L-methionine_biosynthesis;S-adenosyl-L-methionine_from_L-methionine:_step_1/1.	99.72073918288274	89.79373080837533	108.24977455703751	315.5457875704934	165.31423471172187	323.31805343402306
Amino-acid_biosynthesis;beta-alanine_biosynthesis.	820.5121142945931	984.8230251490957	1111.4203920855323	1229.02557275188	1231.4781882993245	1805.641634640368
Amino-acid_biosynthesis;ergothioneine_biosynthesis.	154.54910331798064	203.38661761463146	282.5544717152727	400.2935281289087	345.6878937672611	402.36427466617516
Amino-acid_biosynthesis;glycine_biosynthesis;glycine_from_L-serine:_step_1/1.	398.19430314787206	381.5835366580971	273.3933225725212	349.16064728374806	307.489259606347	404.01781701685275
Amino-acid_biosynthesis;glycine_biosynthesis;glycine_from_glyoxylate:_step_1/1.	72.86319526565296	185.92582908630453	68.00256219548842	111.27806060157565	54.73554608642959	228.5016353116589
Amino-acid_degradation;4-aminobutanoate_degradation.	187.88824410155522	410.72761656929674	602.1893115350839	756.37990971295	250.08305894716102	602.887675980861
Amino-acid_degradation;D-alanine_degradation;NH(3)_and_pyruvate_from_D-alanine:_step_1/1.	19.952971422747343	63.70750742657188	42.47635175311056	116.9941521208103	16.614346540364643	62.58426337444161
Amino-acid_degradation;L-alanine_degradation_via_dehydrogenase_pathway;NH(3)_and_pyruvate_from_L-alanine:_step_1/1.	95.50951180041862	68.7540257279949	78.90622999945532	63.07128445795108	97.01106285230743	127.38415014974792
Amino-acid_degradation;L-alanine_degradation_via_transaminase_pathway;pyruvate_from_L-alanine:_step_1/1.	764.7449474558872	1087.0523408441395	1855.802799225934	933.4097296633328	1562.5389272680284	2117.2629200853416
Amino-acid_degradation;L-arginine_degradation_via_ADI_pathway.	120.10413601505455	173.1249628774408	126.44193115975614	136.14819145769772	301.7787367740815	278.215287160367
Amino-acid_degradation;L-arginine_degradation_via_ADI_pathway;carbamoyl_phosphate_from_L-arginine:_step_1/2.	0.0	0.0	24.66666666666666	32.166666666666664	3.333333333333333	96.0
Amino-acid_degradation;L-arginine_degradation_via_ADI_pathway;carbamoyl_phosphate_from_L-arginine:_step_2/2.	178.77998681639463	484.8557491377594	355.2365062092057	428.87680444644576	389.07245369372663	550.9002547860648
Amino-acid_degradation;L-arginine_degradation_via_AST_pathway;L-glutamate_and_succinate_from_L-arginine:_step_1/5.	0.0	0.0	47.0	77.0	0.0	92.0
Amino-acid_degradation;L-arginine_degradation_via_AST_pathway;L-glutamate_and_succinate_from_L-arginine:_step_2/5.	0.0	0.0	28.0	76.0	0.0	0.0
Amino-acid_degradation;L-arginine_degradation_via_AST_pathway;L-glutamate_and_succinate_from_L-arginine:_step_3/5.	236.75510559141256	415.55759660564587	353.27419668982714	244.97906887859506	390.05480733357666	546.2440686040513
Amino-acid_degradation;L-arginine_degradation_via_AST_pathway;L-glutamate_and_succinate_from_L-arginine:_step_4/5.	182.35469431800544	409.7438503355305	445.11463621040866	460.36746382550405	250.07115418525626	525.4114855046706
Amino-acid_degradation;L-arginine_degradation_via_AST_pathway;L-glutamate_and_succinate_from_L-arginine:_step_5/5.	0.0	0.0	58.0	62.0	0.0	0.0
Amino-acid_degradation;L-histidine_degradation_into_L-glutamate;L-glutamate_from_N-formimidoyl-L-glutamate_(hydrolase_route):_step_1/1.	24.171397308239417	76.81005653426706	57.255644574088514	102.41806814333131	152.01072447230342	93.60461152882206
Amino-acid_degradation;L-histidine_degradation_into_L-glutamate;N-formimidoyl-L-glutamate_from_L-histidine:_step_1/3.	76.28393683264589	43.7327419273636	22.34174243063003	60.7127882568192	175.3970387122701	42.461969885644706
Amino-acid_degradation;L-histidine_degradation_into_L-glutamate;N-formimidoyl-L-glutamate_from_L-histidine:_step_2/3.	56.03148125814493	15.057875912371722	42.29128837885765	97.93365968421266	75.2287512175796	131.790307680511
Amino-acid_degradation;L-histidine_degradation_into_L-glutamate;N-formimidoyl-L-glutamate_from_L-histidine:_step_3/3.	138.77262409478234	95.60099271543093	27.909604149313584	52.18685338243457	262.99658569806223	72.83976231324797
Amino-acid_degradation;L-histidine_degradation_into_L-glutamate_[regulation].	271.45746689386294	296.361329584862	615.1829629548939	682.3346724748949	284.6028067167934	1054.7901957263252
Amino-acid_degradation;L-kynurenine_degradation;kynurenate_from_L-kynurenine:_step_1/2.	1030.993140508409	1302.3173215250863	2157.038732028704	1243.4854493241182	1874.6232328608253	2635.2394723477532
Amino-acid_degradation;L-leucine_degradation;(S)-3-hydroxy-3-methylglutaryl-CoA_from_3-isovaleryl-CoA:_step_1/3.	116.38462393599549	120.70218189438805	427.3530652957591	408.5183261654236	73.44022098839083	628.5573855152091
Amino-acid_degradation;L-leucine_degradation;(S)-3-hydroxy-3-methylglutaryl-CoA_from_3-isovaleryl-CoA:_step_2/3.	440.60226596273225	516.2269858285094	319.11207649708496	370.3709789554952	347.61325872126787	504.7138412467492
Amino-acid_degradation;L-leucine_degradation;(S)-3-hydroxy-3-methylglutaryl-CoA_from_3-isovaleryl-CoA:_step_3/3.	66.15497002997004	53.0098771285212	181.61985589509462	202.3488719591753	79.29365854180823	199.9265715934458
Amino-acid_degradation;L-leucine_degradation;4-methyl-2-oxopentanoate_from_L-leucine_(dehydrogenase_route):_step_1/1.	146.6977560707149	213.16418223765598	550.5911623395091	367.0646744323227	308.92816302161464	576.0414638982089
Amino-acid_degradation;L-lysine_degradation_via_acetate_pathway.	8.786220871327256	12.301291793313071	8.3314336372847	18.38335866261398	7.3636018237082075	13.163373860182372
Amino-acid_degradation;L-lysine_degradation_via_saccharopine_pathway;glutaryl-CoA_from_L-lysine:_step_2/6.	334.5087171108147	280.7150541995083	49.23535545025315	106.62673777800754	261.74574288152104	144.34318054407285
Amino-acid_degradation;L-lysine_degradation_via_saccharopine_pathway;glutaryl-CoA_from_L-lysine:_step_4/6.	266.2481930525217	215.26498068094645	301.23593280277004	310.07571966078586	312.08430559279685	517.9765522624091
Amino-acid_degradation;L-lysine_degradation_via_saccharopine_pathway;glutaryl-CoA_from_L-lysine:_step_6/6.	2.75	2.25	38.0	131.125	0.125	9.0
Amino-acid_degradation;L-phenylalanine_degradation;acetoacetate_and_fumarate_from_L-phenylalanine:_step_2/6.	772.5449474558872	1093.3523408441395	1904.1027992259342	1008.8097296633327	1562.5389272680284	2120.3629200853416
Amino-acid_degradation;L-phenylalanine_degradation;acetoacetate_and_fumarate_from_L-phenylalanine:_step_5/6.	4.7	3.0	73.35	163.0	0.0	45.15
Amino-acid_degradation;L-phenylalanine_degradation;acetoacetate_and_fumarate_from_L-phenylalanine:_step_6/6.	39.8203545151752	173.55977363538102	38.541281871011314	97.12497088822417	92.02770394708139	115.78752847541212
Amino-acid_degradation;L-phenylalanine_degradation;phenylacetate_from_L-phenylalanine:_step_2/3.	0.0	0.0	57.225806451612904	74.6036866359447	0.0	43.0
Amino-acid_degradation;L-phenylalanine_degradation;phenylacetate_from_L-phenylalanine:_step_3/3.	182.35469431800544	409.7438503355305	445.11463621040866	460.36746382550405	250.07115418525626	525.4114855046706
Amino-acid_degradation;L-proline_degradation_into_L-glutamate;L-glutamate_from_L-proline:_step_1/2.	2.094591188627886	4.267533689552038	3.7235608428268976	4.823327284336458	2.392957959471721	10.963369963369964
Amino-acid_degradation;L-proline_degradation_into_L-glutamate;L-glutamate_from_L-proline:_step_2/2.	184.44928550663332	414.0113840250826	448.8381970532355	465.1907911098406	252.46411214472795	536.3748554680406
Amino-acid_degradation;L-threonine_degradation_via_aldolase_pathway;acetaldehyde_and_glycine_from_L-threonine:_step_1/1.	0.0	0.0	11.25	16.5	0.0	1.0
Amino-acid_degradation;L-threonine_degradation_via_oxydo-reductase_pathway;glycine_from_L-threonine:_step_1/2.	1051.959610046243	1155.1256819628684	1147.300611256169	1349.9835135757153	1185.5855668676777	1598.7097370102424
Amino-acid_degradation;L-threonine_degradation_via_oxydo-reductase_pathway;glycine_from_L-threonine:_step_2/2.	271.72281028042215	304.1023604102863	109.87168030567375	201.54955744645375	522.4988766733438	220.84785422995765
Amino-acid_degradation;L-threonine_degradation_via_propanoate_pathway.	132.76521805156565	104.1779333628575	76.04249139047361	134.9411264011068	330.91123716934226	117.19555425590539
Amino-acid_degradation;L-threonine_degradation_via_propanoate_pathway;propanoate_from_L-threonine:_step_1/4.	178.69678559378778	356.61875187666953	187.61174046000338	259.75421144128774	424.00703029436136	367.58750828712596
Amino-acid_degradation;L-threonine_degradation_via_propanoate_pathway;propanoate_from_L-threonine:_step_2/4.	178.52750406065678	300.40790743476725	484.5414737366138	375.192944165506	157.0512572676696	615.0149832213446
Amino-acid_degradation;L-threonine_degradation_via_propanoate_pathway;propanoate_from_L-threonine:_step_4/4.	304.5334509322305	313.04485123453026	296.0939852231613	396.5310484700357	536.536271208814	486.67626267305735
Amino-acid_degradation;L-threonine_degradation_via_propanoate_pathway_[regulation].	116.27510548236589	110.9005611204156	229.31481922736126	391.04807075593067	129.8701846252815	432.16545464791466
Amino-acid_degradation;L-tryptophan_degradation_via_kynurenine_pathway;L-kynurenine_from_L-tryptophan:_step_2/2.	367.56003592518334	348.80596805915553	349.0000344328502	458.2391479198754	514.2941364183843	739.9079986166357
Amino-acid_degradation;L-tryptophan_degradation_via_pyruvate_pathway;indole_and_pyruvate_from_L-tryptophan:_step_1/1.	12.181785857163433	14.773436064317073	23.326264008048902	75.86046356135603	32.29594743547833	58.00349429619452
Amino-acid_degradation;L-valine_degradation.	666.6076962403589	1198.9263564083826	1891.1849450789025	1965.798520258779	1229.7085652738042	2459.7510626944086
Amino-acid_degradation;nopaline_degradation.	24.171397308239417	76.81005653426706	57.255644574088514	102.41806814333131	152.01072447230342	93.60461152882206
Amino-acid_metabolism;tryptophan_metabolism.	116.38462393599549	120.70218189438805	427.3530652957591	408.5183261654236	73.44022098839083	628.5573855152091
Amino-sugar_metabolism;N-acetylmuramate_degradation.	19.775948531571927	62.07162093288344	133.4421836283705	240.19854515660117	18.173182727980734	162.61429870013998
Amino-sugar_metabolism;N-acetylmuramate_degradation_[regulation].	306.29282329598504	355.17649068746005	577.5351885960343	560.6037798170355	343.18306535718176	756.3339551212111
Amino-sugar_metabolism;N-acetylneuraminate_biosynthesis.	634.9669371791482	637.741110339699	1060.442575672496	950.5991798419834	1513.110171874458	1559.2132786497689
Amino-sugar_metabolism;N-acetylneuraminate_degradation.	821.8665949296707	1000.1362286949671	927.6637771783448	1055.7121235799414	1185.0690835426303	1857.517012875502
Amino-sugar_metabolism;N-acetylneuraminate_degradation;D-fructose_6-phosphate_from_N-acetylneuraminate:_step_1/5.	524.1457222266203	717.0950242397699	637.6484282648055	693.3027446802126	968.3981846082006	1188.6914284861682
Amino-sugar_metabolism;N-acetylneuraminate_degradation;D-fructose_6-phosphate_from_N-acetylneuraminate:_step_2/5.	657.5914141167846	1059.0606082821896	665.8780989188095	663.6310857974192	601.1896608193337	852.3432307837919
Amino-sugar_metabolism;N-acetylneuraminate_degradation;D-fructose_6-phosphate_from_N-acetylneuraminate:_step_3/5.	777.1394436734347	1251.5367987583795	769.6568345509934	768.6507902309166	668.4909744482334	972.0308334110496
Amino-sugar_metabolism;N-acetylneuraminate_degradation;D-fructose_6-phosphate_from_N-acetylneuraminate:_step_4/5.	100.30665356356188	155.19507788736635	228.1695967715873	244.1653594615793	101.91318945499567	490.88270690898855
Amino-sugar_metabolism;N-acetylneuraminate_degradation;D-fructose_6-phosphate_from_N-acetylneuraminate:_step_5/5.	414.2063936723799	687.6462138945352	792.8666499497054	857.838562264446	672.9948799985402	1269.291554636921
Amino-sugar_metabolism;N-acetylneuraminate_metabolism.	205.94523596121107	181.19507168776354	143.01845727455196	145.50107713234064	225.69642796861666	428.0305640174241
Aminoacyl-tRNA_biosynthesis;selenocysteinyl-tRNA(Sec)_biosynthesis;L-seryl-tRNA(Sec)_from_L-serine_and_tRNA(Sec):_step_1/1.	223.0471714567677	476.4702064342914	470.01641812623967	404.4539054080493	437.73347214101244	602.0777187777285
Aminoacyl-tRNA_biosynthesis;selenocysteinyl-tRNA(Sec)_biosynthesis;selenocysteinyl-tRNA(Sec)_from_L-seryl-tRNA(Sec)_(archaeal/eukaryal_route):_step_2/2.	14.64090260206845	20.929084183241397	21.10577132034563	69.55672936611302	40.06899133356802	60.25833321290199
Aminoacyl-tRNA_biosynthesis;selenocysteinyl-tRNA(Sec)_biosynthesis;selenocysteinyl-tRNA(Sec)_from_L-seryl-tRNA(Sec)_(bacterial_route):_step_1/1.	9.333333333333332	40.82688172043011	111.09677419354838	140.98387096774195	75.0741935483871	87.62473118279571
Antibiotic_biosynthesis;actinorhodin_biosynthesis.	349.67680209894775	301.9940678993508	568.4553251982851	826.5367278631696	275.39258073424793	698.5630320525771
Antibiotic_biosynthesis;bacillaene_biosynthesis.	1213.0610839425333	1194.31354548622	1883.58466672931	2144.0668854180744	1679.544716219483	3092.752037027001
Antibiotic_biosynthesis;bacilysin_biosynthesis.	345.41013543228104	301.5940678993508	545.1886585316184	743.4033945298364	275.39258073424793	689.5630320525771
Antibiotic_biosynthesis;bacilysocin_biosynthesis.	141.9669921112255	413.04116981645564	305.802961188227	218.94883946335446	323.58110192093284	454.60616051881897
Antibiotic_biosynthesis;erythromycin_biosynthesis.	240.96881843660907	554.0491313619721	404.27783777808656	315.5801275736011	170.48308238778856	437.63100683798314
Antibiotic_biosynthesis;kanosamine_biosynthesis.	1742.2481592308197	2011.446201605547	2627.2901392393815	2301.615542588986	2356.468993386975	3427.5096148515604
Antibiotic_biosynthesis;penicillin_G_biosynthesis;penicillin_G_from_L-alpha-aminoadipate_and_L-cysteine_and_L-valine:_step_1/3.	78.86666666666667	70.34343434343434	74.97673801489351	54.77301917162499	20.759745605375603	80.62495579447665
Antibiotic_biosynthesis;surfactin_biosynthesis.	78.86666666666667	70.34343434343434	75.85625608718267	56.23584015251826	21.024805846339458	88.61722791325481
Aromatic_compound_metabolism.	54.24941915767765	90.45900718016419	41.852914549981485	132.61240618594994	60.04874329759226	62.34953214176215
Aromatic_compound_metabolism;(R)-mandelate_degradation;benzoate_from_(R)-mandelate:_step_3/4.	385.31334350242213	605.9416081826399	562.884786118324	779.7156527537554	527.5347441195916	1095.5934085746048
Aromatic_compound_metabolism;3,4-dihydroxybenzoate_biosynthesis;3,4-dihydroxybenzoate_from_3-dehydroquinate:_step_1/2.	256.36928469939573	263.38080352116646	405.7336388533176	389.22522480077686	476.5624372822227	580.0403728061444
Aromatic_compound_metabolism;3,4-dihydroxybenzoate_biosynthesis;3,4-dihydroxybenzoate_from_3-dehydroquinate:_step_2/2.	78.10687237752454	54.967486285789235	112.74141723969193	129.02141210193335	119.43737162418988	302.10579758266255
Aromatic_compound_metabolism;3,4-dihydroxybenzoate_biosynthesis;3-dehydroquinate_from_D-quinate_(NAD(+)_route):_step_1/1.	293.16550621993343	280.74913936214546	387.62742167854384	417.28796903014603	426.20886002750257	525.1410244198182
Aromatic_compound_metabolism;3,4-dihydroxybenzoate_biosynthesis;3-dehydroquinate_from_D-quinate_(PQQ_route):_step_1/1.	0.21428571428571427	0.35714285714285715	5.428571428571429	7.7857142857142865	0.0	2.5
Aromatic_compound_metabolism;3-chlorocatechol_degradation.	319.20382539506375	276.1447609342409	454.18476119980426	483.83953258199057	553.218349524275	345.5449277355013
Aromatic_compound_metabolism;3-phenylpropanoate_degradation.	1102.0678810475836	1364.707165765109	1603.505064192806	1867.1039966491562	1250.5229605201123	1914.1205757178693
Aromatic_compound_metabolism;4-hydroxyphenylacetate_degradation;pyruvate_and_succinate_semialdehyde_from_4-hydroxyphenylacetate:_step_1/7.	4.266666666666667	0.4	23.266666666666666	83.13333333333334	0.0	9.0
Aromatic_compound_metabolism;4-hydroxyphenylacetate_degradation;pyruvate_and_succinate_semialdehyde_from_4-hydroxyphenylacetate:_step_7/7.	56.31287878787879	111.57424242424243	65.21809523809524	134.6957142857143	76.77121212121212	44.25045454545455
Aromatic_compound_metabolism;anthranilate_degradation_via_hydroxylation;catechol_from_anthranilate:_step_1/1.	1012.4478252092725	932.63314179205	624.7244176097212	749.5769692097102	710.9820977727172	1007.9812366344343
Aromatic_compound_metabolism;benzoate_degradation_via_hydroxylation;3,4-dihydroxybenzoate_from_benzoate:_step_2/2.	0.2857142857142857	0.14285714285714285	8.714285714285714	18.857142857142858	0.0	4.285714285714286
Aromatic_compound_metabolism;benzoate_degradation_via_hydroxylation;catechol_from_benzoate:_step_1/2.	0.0	0.0	27.5	44.25	0.0	14.5
Aromatic_compound_metabolism;benzoate_degradation_via_hydroxylation;catechol_from_benzoate:_step_2/2.	345.41013543228104	301.5940678993508	545.1886585316184	743.4033945298364	275.39258073424793	689.5630320525771
Aromatic_compound_metabolism;benzoyl-CoA_degradation.	75.98947725978867	36.902060648923644	50.46559546584125	64.57939432917269	172.9211144508037	42.247586707919496
Aromatic_compound_metabolism;beta-ketoadipate_pathway;3-oxoadipate_from_5-oxo-4,5-dihydro-2-furylacetate:_step_1/1.	87.06798794987276	99.61038475542757	369.0334441648927	391.63781054594546	339.67960778611746	359.6017620195826
Aromatic_compound_metabolism;beta-ketoadipate_pathway;5-oxo-4,5-dihydro-2-furylacetate_from_3-carboxy-cis,cis-muconate:_step_1/2.	87.16470840483703	289.4865210463638	133.710488786714	279.36240573663065	264.8522273486483	312.0090037284355
Aromatic_compound_metabolism;beta-ketoadipate_pathway;5-oxo-4,5-dihydro-2-furylacetate_from_catechol:_step_2/3.	115.81547911147975	74.1663682604742	104.07963990213582	215.96380246520914	207.65128823118476	188.05760553011788
Aromatic_compound_metabolism;beta-ketoadipate_pathway;acetyl-CoA_and_succinyl-CoA_from_3-oxoadipate:_step_1/2.	1.2	14.4	2.166666666666667	15.33333333333333	0.8333333333333334	21.266666666666662
Aromatic_compound_metabolism;beta-ketoadipate_pathway;acetyl-CoA_and_succinyl-CoA_from_3-oxoadipate:_step_2/2.	100.13459665334668	81.27777485579394	171.29690431608907	287.1354102986426	78.50740509456827	174.07427275262341
Aromatic_compound_metabolism;melatonin_biosynthesis;melatonin_from_serotonin:_step_1/2.	405.06405333609	630.8964497230829	744.0826038866517	716.8045286758718	435.0461934046927	916.9762689901964
Aromatic_compound_metabolism;p-cumate_degradation;acetaldehyde_and_pyruvate_from_p-cumate:_step_2/7.	345.41013543228104	301.5940678993508	545.1886585316184	743.4033945298364	275.39258073424793	689.5630320525771
Aromatic_compound_metabolism;p-cumate_degradation;acetaldehyde_and_pyruvate_from_p-cumate:_step_7/7.	438.61593859181187	521.0297073294538	342.58990560016645	360.12487257117505	393.264815509741	488.7609181827998
Aromatic_compound_metabolism;phenylacetate_degradation.	775.7072963268114	1261.5179666812912	1472.9181507469762	1746.6478890196734	998.1655529349931	1855.162599201969
Aromatic_compound_metabolism;phenylpropanoid_biosynthesis.	151.07864197480356	513.7617410447515	228.99142574134464	439.46869545079335	343.79383595558454	485.3524727901321
Bacterial_outer_membrane_biogenesis;LPS_O-antigen_biosynthesis.	7011.043285322037	7247.313739772629	6880.991894320451	5649.791268742937	7201.12731536631	10415.914240025691
Bacterial_outer_membrane_biogenesis;LPS_core_biosynthesis.	4055.7090911121436	4598.006360171739	4689.266949102425	3910.9965192080526	4847.914123665413	6932.803222280189
Bacterial_outer_membrane_biogenesis;LPS_lipid_A_biosynthesis.	351.989460786939	415.01462245327644	183.86465337901484	401.9952426087821	454.84804842637817	263.60807853457
Bacterial_outer_membrane_biogenesis;enterobacterial_common_antigen_biosynthesis.	1225.891214992699	1277.7104228011854	1327.6433378941176	1087.687155934972	1455.2560667305886	1976.2411526425844
Bacterial_outer_membrane_biogenesis;lipopolysaccharide_biosynthesis.	5586.273235674875	5978.0771047819735	6327.663329479442	5511.693934138343	6478.11180322173	9775.872494370335
Biopolymer_metabolism;poly-(R)-3-hydroxybutanoate_biosynthesis.	445.5447320856276	382.87184275514466	716.4855628477078	1030.5388048284792	353.8999858288162	863.6373048052004
Capsule_biogenesis;capsule_polysaccharide_biosynthesis.	743.9651042245803	967.0750216275485	651.110196403193	858.4222475289378	960.6000254317746	1084.1075627373366
Carbohydrate_acid_metabolism.	844.9182015992246	1031.0943697966145	1247.4645417105153	1649.8508370771692	1415.1217339274929	1964.5676660894424
Carbohydrate_acid_metabolism;2-dehydro-3-deoxy-D-gluconate_degradation;D-glyceraldehyde_3-phosphate_and_pyruvate_from_2-dehydro-3-deoxy-D-gluconate:_step_1/2.	388.2105447554617	571.260397564879	481.34082052970734	601.6940657343537	611.9060669734207	1019.323031987484
Carbohydrate_acid_metabolism;2-dehydro-3-deoxy-D-gluconate_degradation;D-glyceraldehyde_3-phosphate_and_pyruvate_from_2-dehydro-3-deoxy-D-gluconate:_step_2/2.	524.1457222266203	717.0950242397699	637.6484282648055	693.3027446802126	968.3981846082006	1188.6914284861682
Carbohydrate_acid_metabolism;D-galactonate_degradation;D-glyceraldehyde_3-phosphate_and_pyruvate_from_D-galactonate:_step_1/3.	115.81547911147975	74.1663682604742	104.07963990213582	215.96380246520914	207.65128823118476	188.05760553011788
Carbohydrate_acid_metabolism;D-galactonate_degradation;D-glyceraldehyde_3-phosphate_and_pyruvate_from_D-galactonate:_step_2/3.	1.0	0.20833333333333331	7.125	21.25	14.583333333333336	3.625
Carbohydrate_acid_metabolism;D-galactonate_degradation;D-glyceraldehyde_3-phosphate_and_pyruvate_from_D-galactonate:_step_3/3.	151.53664128922992	185.80518820537372	172.79432384171247	193.63727130419682	157.5937418611042	444.7348145286695
Carbohydrate_acid_metabolism;D-galacturonate_degradation_via_prokaryotic_oxidative_pathway.	753.758145050755	759.971217794706	677.1839504114768	782.4868398692081	725.2099969325468	1105.4247789566634
Carbohydrate_acid_metabolism;D-glucarate_degradation.	182.35469431800544	409.7438503355305	445.11463621040866	460.36746382550405	250.07115418525626	525.4114855046706
